"lineage","country","date","N.A220V","ORF1a.A3623S","ORF1b.P314L","S.A222V","S.D614G","S.L18F","N.P365S","ORF7b.S5L","ORF1a.L3711F"
"B.1.177","United Kingdom","2020-10-05",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-05",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-05",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-05",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-06",0,0,1,0,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-05",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-04",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2020-10-05",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-05",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-05",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-05",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-05",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-05",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-02",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2020-10-05",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2020-10-03",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-05",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-06",1,0,1,0,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-06",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2020-10-06",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-06",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-06",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2020-10-05",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-05",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2020-10-05",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-05",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-05",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-05",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-03",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2020-10-04",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-04",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-07",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-07",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2020-10-07",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-06",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-07",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-07",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-07",1,1,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-06",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2020-10-07",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-07",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2020-10-07",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-06",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-07",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-07",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-06",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-07",1,1,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-07",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-07",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-07",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-06",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-06",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-07",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-05",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-06",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-05",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-06",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-06",1,1,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-06",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-07",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-07",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2020-10-07",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-07",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-07",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-06",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-07",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-06",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2020-10-06",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-06",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-05",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-07",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-06",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-06",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-07",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-07",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-06",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-05",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2020-10-05",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-03",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-05",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-05",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2020-10-07",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-05",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-06",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2020-10-06",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2020-10-06",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-06",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-05",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-07",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-04",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-05",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-07",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2020-10-07",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-06",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-06",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-05",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-05",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-05",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-05",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-03",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-06",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-06",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-05",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-06",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-06",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-04",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-05",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,1,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,1,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-13",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-07",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-07",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,1,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-08",1,1,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2020-10-08",0,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-07",1,1,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-07",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-07",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-07",0,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-07",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2020-10-08",1,1,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2020-10-07",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2020-10-08",1,1,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-09",1,1,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-08",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-10",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2020-10-10",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-11",1,1,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-10",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-11",1,1,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-10",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-11",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,1,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,1,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2020-10-09",1,1,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-11",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-10",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-11",1,1,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-10",1,1,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-10",1,1,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-10",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2020-10-10",1,1,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-10",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2020-10-11",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-11",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-11",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-10",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-10",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2020-10-11",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,1,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2020-10-11",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-10",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2020-10-10",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-11",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-11",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-11",1,1,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-09",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2020-10-11",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-11",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-11",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2020-10-11",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-11",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-11",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-11",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-11",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-11",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2020-10-10",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-11",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-11",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-11",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-11",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2020-10-11",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-12",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-11",1,1,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-11",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2020-10-10",1,1,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-10",1,1,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-10",1,1,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-10",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-11",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-11",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2020-10-11",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2020-10-10",1,1,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-11",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-11",1,1,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-13",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-13",1,1,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-13",1,1,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-13",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-13",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-14",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-14",1,1,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-14",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-11",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-13",1,1,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-13",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-14",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-14",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-14",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-14",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-12",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2020-10-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-14",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2020-10-14",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-12",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-14",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-12",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-12",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2020-10-12",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-11",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-12",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-12",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2020-10-12",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-12",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2020-10-13",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-13",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-14",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2020-10-14",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-14",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-13",1,1,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-14",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2020-10-14",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2020-10-13",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-13",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-13",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-13",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-12",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2020-10-12",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2020-10-12",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-12",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-12",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2020-10-12",1,0,1,1,1,1,0,0,0
